Time,Series1,Series2
2805,2.27,2.6462291169451078
2806,2.61,3.8624812030075173
2807,4.51,4.934851851851852
2808,5.11,5.500707547169812
2809,4.05,4.461474514563107
2810,4.46,4.461474514563107
2811,3.4,3.5917004048582997
2812,2.63,2.6462291169451078
2813,2.41,2.6462291169451078
2814,2.68,2.7484883720930227
2815,3.58,3.8624812030075173
2816,4.59,4.934851851851852
2817,4.71,4.934851851851852
2818,4.7,4.851968085106384
2819,3.86,4.461474514563107
2820,4.09,4.461474514563107
2821,4.31,4.461474514563107
2822,3.0,3.2501185770750993
2823,2.63,2.6462291169451078
2824,2.25,2.6462291169451078
2825,2.45,2.7484883720930227
2826,4.0,4.403138401559454
2827,4.04,4.403138401559454
2828,3.46,4.461474514563107
2829,3.33,3.5917004048582997
2830,2.23,2.6462291169451078
2831,2.27,2.6462291169451078
2832,3.52,3.8624812030075173
2833,4.51,4.934851851851852
2834,4.09,4.403138401559454
2835,3.91,4.461474514563107
2836,3.53,4.461474514563107
2837,4.12,4.461474514563107
2838,4.46,4.461474514563107
2839,2.25,2.6462291169451078
2840,4.42,4.851968085106384
2841,3.63,4.461474514563107
2842,3.71,4.461474514563107
2843,3.82,4.461474514563107
2844,4.39,4.461474514563107
2845,4.37,4.461474514563107
2846,2.79,3.2501185770750993
2847,5.21,4.934851851851852
2848,3.63,4.461474514563107
2849,3.09,3.5917004048582997
2850,3.02,3.2501185770750993
2851,2.62,2.6462291169451078
2852,2.27,2.6462291169451078
2853,5.05,4.934851851851852
2854,4.53,4.461474514563107
2855,4.27,4.461474514563107
2856,3.02,3.2501185770750993
2857,2.52,2.6462291169451078
2858,2.71,3.8624812030075173
2859,4.76,5.500707547169812
2860,4.7,4.461474514563107
2861,4.15,4.461474514563107
2862,4.23,4.461474514563107
2863,4.46,4.461474514563107
2864,2.44,2.6462291169451078
2865,2.33,2.6462291169451078
2866,4.01,4.403138401559454
2867,4.19,4.461474514563107
2868,4.27,4.461474514563107
2869,2.75,2.6462291169451078
2870,2.54,2.6462291169451078
2871,2.49,2.6462291169451078
2872,2.72,2.7484883720930227
2873,4.62,4.934851851851852
2874,4.2,4.851968085106384
2875,4.01,4.403138401559454
2876,3.33,3.5917004048582997
2877,2.26,2.6462291169451078
2878,4.67,4.934851851851852
2879,3.91,4.461474514563107
2880,4.3,4.461474514563107
2881,2.29,2.6462291169451078
2882,4.43,4.461474514563107
2883,3.45,3.5917004048582997
2884,3.87,3.8624812030075173
2885,4.79,4.934851851851852
2886,3.91,4.403138401559454
2887,3.84,4.461474514563107
2888,3.59,4.461474514563107
2889,3.71,4.461474514563107
2890,4.24,4.461474514563107
2891,4.02,4.461474514563107
2892,3.19,3.5917004048582997
2893,3.03,3.8624812030075173
2894,5.49,5.500707547169812
2895,4.78,4.461474514563107
2896,4.52,4.461474514563107
2897,4.6,4.461474514563107
2898,3.0,3.5917004048582997
2899,2.65,2.6462291169451078
2900,2.27,2.6462291169451078
2901,2.73,3.8624812030075173
2902,5.35,5.500707547169812
2903,4.46,4.461474514563107
2904,2.38,2.6462291169451078
2905,2.56,2.7484883720930227
2906,4.14,3.8624812030075173
2907,4.45,4.851968085106384
2908,4.19,4.461474514563107
2909,4.03,4.461474514563107
2910,4.24,4.461474514563107
2911,4.11,4.461474514563107
2912,3.24,3.5917004048582997
2913,2.33,2.6462291169451078
2914,2.77,2.6462291169451078
2915,2.89,2.7484883720930227
2916,4.79,4.934851851851852
2917,4.72,4.934851851851852
2918,4.97,4.851968085106384
2919,3.8,4.403138401559454
2920,3.72,4.461474514563107
2921,3.62,4.461474514563107
2922,3.94,4.461474514563107
2923,4.24,4.461474514563107
2924,4.46,4.461474514563107
2925,2.91,3.2501185770750993
2926,2.3,2.6462291169451078
2927,2.43,2.6462291169451078
2928,4.75,4.934851851851852
2929,3.59,4.461474514563107
2930,3.64,4.461474514563107
2931,4.39,4.461474514563107
2932,2.39,2.6462291169451078
2933,3.85,3.8624812030075173
2934,4.69,4.934851851851852
2935,4.38,4.403138401559454
2936,3.08,3.5917004048582997
2937,2.86,3.2501185770750993
2938,2.31,2.6462291169451078
2939,2.64,2.7484883720930227
2940,4.22,4.934851851851852
2941,5.4,4.934851851851852
2942,5.33,5.500707547169812
2943,4.59,4.461474514563107
2944,4.34,4.461474514563107
2945,3.66,4.461474514563107
2946,2.87,3.8624812030075173
2947,5.31,5.500707547169812
2948,4.63,4.461474514563107
2949,4.28,4.461474514563107
2950,4.32,4.461474514563107
2951,4.06,4.461474514563107
2952,2.67,2.6462291169451078
2953,4.2,3.8624812030075173
2954,5.06,4.934851851851852
2955,4.12,4.461474514563107
2956,4.3,4.461474514563107
2957,4.21,4.461474514563107
2958,2.58,2.6462291169451078
2959,2.68,2.6462291169451078
2960,5.18,4.934851851851852
2961,4.56,4.403138401559454
2962,3.95,4.461474514563107
2963,3.19,3.5917004048582997
2964,2.41,2.6462291169451078
2965,3.96,3.8624812030075173
2966,4.95,4.934851851851852
2967,4.65,4.851968085106384
2968,4.22,4.461474514563107
2969,4.71,4.461474514563107
2970,4.47,4.461474514563107
2971,2.98,3.2501185770750993
2972,2.66,2.6462291169451078
2973,2.46,2.6462291169451078
2974,3.21,2.7484883720930227
2975,5.57,4.934851851851852
2976,4.04,4.461474514563107
2977,4.45,4.461474514563107
2978,4.69,4.461474514563107
2979,3.25,3.5917004048582997
2980,3.08,3.2501185770750993
2981,2.7,2.6462291169451078
2982,5.33,4.934851851851852
2983,5.11,4.851968085106384
2984,4.34,4.403138401559454
2985,4.51,4.403138401559454
2986,4.38,4.461474514563107
2987,4.53,4.461474514563107
2988,5.11,4.461474514563107
2989,3.48,3.5917004048582997
2990,4.7,4.934851851851852
2991,5.99,4.934851851851852
2992,6.25,5.679880952380953
2993,5.43,5.500707547169812
2994,5.17,4.461474514563107
2995,5.11,4.461474514563107
2996,5.13,4.461474514563107
2997,2.95,2.6462291169451078
2998,2.78,2.7484883720930227
2999,5.12,4.461474514563107
3000,5.27,4.461474514563107
3001,5.89,4.461474514563107
3002,3.45,3.2501185770750993
3003,2.6,2.6462291169451078
3004,3.05,2.7484883720930227
3005,5.33,4.934851851851852
3006,4.13,4.403138401559454
3007,3.73,4.461474514563107
3008,4.12,4.461474514563107
3009,3.14,3.2501185770750993
3010,2.1,2.6462291169451078
3011,2.1,2.6462291169451078
3012,2.13,2.7484883720930227
3013,4.45,4.934851851851852
3014,3.8,4.461474514563107
3015,4.13,4.461474514563107
3016,2.31,2.7484883720930227
3017,3.45,3.8624812030075173
3018,4.44,4.934851851851852
3019,4.19,4.934851851851852
3020,3.26,4.403138401559454
3021,3.28,4.461474514563107
3022,3.35,4.461474514563107
3023,3.81,4.461474514563107
3024,4.22,4.461474514563107
3025,4.12,4.461474514563107
3026,1.92,2.6462291169451078
3027,4.06,4.934851851851852
3028,3.41,4.461474514563107
3029,3.29,4.461474514563107
3030,3.5,4.461474514563107
3031,3.42,4.461474514563107
3032,3.69,4.461474514563107
3033,4.01,4.461474514563107
3034,1.99,2.6462291169451078
3035,2.24,2.7484883720930227
3036,4.31,4.934851851851852
3037,3.55,4.403138401559454
3038,3.53,4.461474514563107
3039,1.94,2.6462291169451078
3040,3.4,4.934851851851852
3041,4.83,5.500707547169812
3042,4.33,4.461474514563107
3043,3.9,4.461474514563107
3044,2.05,2.6462291169451078
3045,2.04,2.7484883720930227
3046,5.49,5.679880952380953
3047,4.23,4.461474514563107
3048,4.13,4.461474514563107
3049,3.97,4.461474514563107
3050,4.53,4.461474514563107
3051,3.16,3.5917004048582997
3052,2.62,3.2501185770750993
3053,2.1,2.6462291169451078
3054,2.27,2.7484883720930227
3055,4.26,4.851968085106384
3056,3.69,4.403138401559454
3057,3.52,4.461474514563107
3058,3.54,4.461474514563107
3059,4.22,4.461474514563107
3060,3.48,3.8624812030075173
3061,3.39,4.461474514563107
3062,3.62,4.461474514563107
3063,4.35,4.461474514563107
3064,4.45,4.461474514563107
3065,2.93,3.5917004048582997
3066,2.91,3.2501185770750993
3067,4.8,4.934851851851852
3068,3.49,4.403138401559454
3069,3.8,4.461474514563107
3070,3.67,4.461474514563107
3071,3.37,4.461474514563107
3072,4.67,4.461474514563107
3073,2.5,2.6462291169451078
3074,2.17,2.6462291169451078
3075,2.49,2.7484883720930227
3076,3.85,3.8624812030075173
3077,3.81,4.403138401559454
3078,4.1,4.461474514563107
3079,4.37,4.461474514563107
3080,4.53,4.461474514563107
3081,4.95,4.461474514563107
3082,2.7,3.2501185770750993
3083,2.01,2.6462291169451078
3084,1.94,2.6462291169451078
3085,3.86,4.461474514563107
3086,4.0,4.461474514563107
3087,3.67,4.461474514563107
3088,2.63,3.2501185770750993
3089,2.14,3.151645569620253
3090,4.6,4.461474514563107
3091,4.35,4.461474514563107
3092,3.96,4.461474514563107
3093,2.24,2.6462291169451078
3094,2.0,2.6462291169451078
3095,3.53,4.934851851851852
3096,4.7,4.934851851851852
3097,4.74,5.500707547169812
3098,4.26,4.461474514563107
3099,4.39,4.461474514563107
3100,4.39,4.461474514563107
3101,4.54,4.461474514563107
3102,3.01,3.5917004048582997
3103,2.06,2.6462291169451078
3104,2.22,2.7484883720930227
3105,3.62,3.8624812030075173
3106,4.22,4.851968085106384
3107,3.83,4.403138401559454
3108,3.77,4.403138401559454
3109,4.13,4.403138401559454
3110,4.27,4.461474514563107
3111,4.66,4.461474514563107
3112,2.62,3.2501185770750993
3113,1.96,2.6462291169451078
3114,2.28,2.7484883720930227
3115,4.02,4.403138401559454
3116,4.27,4.461474514563107
3117,4.43,4.461474514563107
3118,4.89,4.461474514563107
3119,3.3,2.7484883720930227
3120,4.45,4.403138401559454
3121,5.11,4.461474514563107
3122,3.6,3.5917004048582997
3123,3.1,3.2501185770750993
3124,2.15,2.6462291169451078
3125,1.99,2.6462291169451078
3126,2.87,2.7484883720930227
3127,4.19,3.8624812030075173
3128,5.39,4.934851851851852
3129,5.33,4.934851851851852
3130,4.19,4.403138401559454
3131,4.47,4.461474514563107
3132,4.49,4.461474514563107
3133,2.78,3.2501185770750993
3134,2.28,2.6462291169451078
3135,1.8,2.6462291169451078
3136,2.39,2.7484883720930227
3137,4.07,3.8624812030075173
3138,5.6,4.934851851851852
3139,4.25,4.403138401559454
3140,3.99,4.403138401559454
3141,4.01,4.461474514563107
3142,4.5,4.461474514563107
3143,4.86,4.461474514563107
3144,3.93,4.461474514563107
3145,3.08,3.5917004048582997
3146,3.27,3.2501185770750993
3147,2.53,2.6462291169451078
3148,2.28,2.6462291169451078
3149,2.06,2.6462291169451078
3150,2.41,3.151645569620253
3151,5.17,4.934851851851852
3152,5.16,5.500707547169812
3153,5.07,4.461474514563107
3154,4.92,4.461474514563107
3155,3.98,4.461474514563107
3156,3.26,3.5917004048582997
3157,3.41,3.2501185770750993
3158,5.25,5.500707547169812
3159,3.68,4.461474514563107
3160,3.26,3.2501185770750993
3161,2.43,2.6462291169451078
3162,5.82,4.403138401559454
3163,4.81,4.461474514563107
3164,4.39,4.461474514563107
3165,5.1,4.461474514563107
3166,4.62,4.461474514563107
3167,3.26,3.5917004048582997
3168,3.71,3.8624812030075173
3169,5.11,4.934851851851852
3170,4.72,4.403138401559454
3171,4.47,4.403138401559454
3172,4.36,4.461474514563107
3173,3.68,4.461474514563107
3174,3.52,4.461474514563107
3175,2.61,3.2501185770750993
3176,2.06,2.6462291169451078
3177,1.89,2.6462291169451078
3178,4.22,4.461474514563107
3179,4.78,4.461474514563107
3180,4.77,4.461474514563107
3181,4.03,4.461474514563107
3182,2.16,2.7484883720930227
3183,4.44,4.851968085106384
3184,3.65,4.461474514563107
3185,3.9,4.461474514563107
3186,2.98,3.5917004048582997
3187,3.45,4.403138401559454
3188,2.97,3.5917004048582997
3189,4.66,4.934851851851852
3190,5.23,5.679880952380953
3191,3.85,4.461474514563107
3192,2.76,3.5917004048582997
3193,2.7,3.2501185770750993
3194,2.43,2.6462291169451078
3195,1.85,2.6462291169451078
3196,1.79,2.6462291169451078
3197,1.91,3.151645569620253
3198,5.29,5.500707547169812
3199,4.86,5.500707547169812
3200,4.35,4.461474514563107
3201,4.25,4.461474514563107
3202,3.65,4.461474514563107
3203,3.58,4.461474514563107
3204,3.28,4.461474514563107
3205,1.86,2.6462291169451078
3206,2.34,3.8624812030075173
3207,4.51,4.934851851851852
3208,4.81,4.403138401559454
3209,4.67,4.461474514563107
3210,4.67,4.461474514563107
3211,4.04,4.461474514563107
3212,4.27,4.461474514563107
3213,4.34,4.461474514563107
3214,4.02,4.461474514563107
3215,3.2,3.5917004048582997
3216,3.2,3.2501185770750993
3217,1.85,2.6462291169451078
3218,3.33,3.8624812030075173
3219,4.04,4.934851851851852
3220,3.53,4.403138401559454
3221,3.09,4.461474514563107
3222,3.98,4.461474514563107
3223,3.91,4.461474514563107
3224,3.12,3.5917004048582997
3225,1.98,2.6462291169451078
3226,1.84,2.6462291169451078
3227,1.82,2.6462291169451078
3228,3.3,3.8624812030075173
3229,3.29,4.403138401559454
3230,3.68,4.461474514563107
3231,2.72,2.6462291169451078
3232,1.93,2.6462291169451078
3233,2.08,3.151645569620253
3234,4.33,4.851968085106384
3235,3.58,4.403138401559454
3236,3.38,3.5917004048582997
3237,1.84,2.6462291169451078
3238,4.79,4.934851851851852
3239,4.23,4.934851851851852
3240,3.72,4.403138401559454
3241,4.0,4.403138401559454
3242,5.26,6.029030837004407
3243,4.71,6.029030837004407
3244,2.78,2.6462291169451078
3245,1.94,2.6462291169451078
3246,1.89,2.6462291169451078
3247,2.44,3.151645569620253
3248,3.18,3.5917004048582997
3249,2.11,3.0030693069306924
3250,2.08,3.0030693069306924
3251,1.93,3.0030693069306924
3252,2.94,3.8624812030075173
3253,5.35,5.679880952380953
3254,5.58,5.500707547169812
3255,4.21,4.461474514563107
3256,3.91,4.461474514563107
3257,4.2,4.461474514563107
3258,3.88,4.461474514563107
3259,2.02,3.0030693069306924
3260,1.77,3.0030693069306924
3261,3.46,3.8624812030075173
3262,3.72,4.403138401559454
3263,3.79,4.403138401559454
3264,3.56,4.461474514563107
3265,3.23,5.027712418300652
3266,3.67,5.027712418300652
3267,4.51,6.029030837004407
3268,3.99,4.461474514563107
3269,2.01,3.0030693069306924
3270,2.08,3.0030693069306924
3271,1.9,3.0030693069306924
3272,3.46,4.461474514563107
3273,2.13,3.0030693069306924
3274,2.02,3.0030693069306924
3275,5.35,4.934851851851852
3276,4.3,4.851968085106384
3277,4.01,4.403138401559454
3278,3.87,4.461474514563107
3279,4.23,4.461474514563107
3280,5.38,4.461474514563107
3281,5.65,4.461474514563107
3282,3.57,3.5917004048582997
3283,3.45,3.2501185770750993
3284,2.0,3.0030693069306924
3285,2.06,3.0030693069306924
3286,5.32,4.934851851851852
3287,5.34,4.851968085106384
3288,5.36,4.403138401559454
3289,3.92,4.461474514563107
3290,4.29,4.461474514563107
3291,3.76,4.461474514563107
3292,3.46,3.5917004048582997
3293,3.55,3.2501185770750993
3294,2.41,3.0030693069306924
3295,2.89,3.151645569620253
3296,3.35,3.8624812030075173
3297,3.74,4.851968085106384
3298,3.2,4.403138401559454
3299,3.37,4.461474514563107
3300,3.66,4.461474514563107
3301,3.6,4.461474514563107
3302,2.67,3.0030693069306924
3303,1.92,3.0030693069306924
3304,2.1,3.151645569620253
3305,3.66,4.934851851851852
3306,3.82,4.461474514563107
3307,4.12,4.461474514563107
3308,4.06,4.461474514563107
3309,2.67,3.2501185770750993
3310,2.44,3.0030693069306924
3311,5.47,5.679880952380953
3312,5.08,5.027712418300652
3313,4.43,5.027712418300652
3314,4.28,5.027712418300652
3315,4.95,6.029030837004407
3316,4.38,6.029030837004407
3317,2.45,3.151645569620253
3318,5.23,5.027712418300652
3319,4.63,5.027712418300652
3320,4.33,5.027712418300652
3321,3.44,5.027712418300652
3322,3.48,5.027712418300652
3323,4.1,4.461474514563107
3324,1.79,3.0030693069306924
3325,5.34,4.934851851851852
3326,3.86,5.027712418300652
3327,4.33,6.029030837004407
3328,1.97,3.4445023696682466
3329,5.7,4.934851851851852
3330,5.17,5.027712418300652
3331,4.95,4.461474514563107
3332,4.5,5.027712418300652
3333,6.44,6.029030837004407
3334,6.35,6.029030837004407
3335,4.47,6.029030837004407
3336,3.2,4.172857142857143
3337,1.95,3.0030693069306924
3338,1.8,3.0030693069306924
3339,7.06,4.934851851851852
3340,4.77,4.461474514563107
3341,4.54,4.461474514563107
3342,4.15,5.027712418300652
3343,5.51,6.029030837004407
3344,5.87,4.934851851851852
3345,4.39,5.027712418300652
3346,6.03,5.027712418300652
3347,4.04,4.172857142857143
3348,2.42,3.4445023696682466
3349,3.56,4.292386363636363
3350,5.25,3.8624812030075173
3351,5.61,6.844246575342464
3352,6.49,6.844246575342464
3353,6.22,6.844246575342464
3354,5.89,5.027712418300652
3355,5.87,5.767051792828685
3356,5.2,5.027712418300652
3357,6.43,5.027712418300652
3358,3.75,4.172857142857143
3359,2.31,3.4445023696682466
3360,5.47,5.027712418300652
3361,3.16,3.4445023696682466
3362,2.54,3.4445023696682466
3363,3.05,3.4445023696682466
3364,6.7,6.844246575342464
3365,6.32,5.027712418300652
3366,5.44,5.027712418300652
3367,4.36,5.027712418300652
3368,5.5,5.027712418300652
3369,6.74,6.029030837004407
3370,5.87,6.029030837004407
3371,3.77,3.4445023696682466
3372,2.86,3.4445023696682466
3373,4.82,6.844246575342464
3374,3.73,5.027712418300652
3375,3.87,5.027712418300652
3376,4.86,5.027712418300652
3377,6.48,6.029030837004407
3378,7.43,6.029030837004407
3379,4.52,4.172857142857143
3380,3.14,3.4445023696682466
3381,2.87,3.4445023696682466
3382,5.17,4.292386363636363
3383,6.37,6.844246575342464
3384,5.26,5.027712418300652
3385,7.86,6.029030837004407
3386,4.54,3.151645569620253
3387,4.99,5.027712418300652
3388,4.86,5.027712418300652
3389,7.85,6.029030837004407
3390,6.52,6.029030837004407
3391,4.17,3.0030693069306924
3392,3.91,3.0030693069306924
3393,3.46,3.0030693069306924
3394,4.21,3.151645569620253
3395,7.29,3.8624812030075173
3396,5.15,5.027712418300652
3397,4.9,5.027712418300652
3398,5.88,6.029030837004407
3399,7.52,6.029030837004407
3400,5.52,6.029030837004407
3401,4.12,4.172857142857143
3402,2.33,3.0030693069306924
3403,6.27,6.844246575342464
3404,5.79,5.027712418300652
3405,5.2,5.027712418300652
3406,5.38,5.027712418300652
3407,4.72,4.172857142857143
3408,4.79,4.172857142857143
3409,3.31,3.4445023696682466
3410,7.87,6.844246575342464
3411,7.47,5.027712418300652
3412,5.19,4.172857142857143
3413,2.51,3.4445023696682466
3414,6.17,6.844246575342464
3415,5.76,5.767051792828685
3416,4.44,5.027712418300652
3417,7.2,6.029030837004407
3418,4.37,5.287083333333334
3419,3.42,3.4445023696682466
3420,2.42,3.4445023696682466
3421,7.75,6.844246575342464
3422,6.53,6.844246575342464
3423,4.4,5.767051792828685
3424,4.27,5.027712418300652
3425,5.9,6.029030837004407
3426,4.67,4.172857142857143
3427,3.2,3.4445023696682466
3428,4.1,4.292386363636363
3429,7.62,6.844246575342464
3430,6.54,6.029030837004407
3431,7.79,6.029030837004407
3432,6.25,6.029030837004407
3433,5.07,4.172857142857143
3434,4.18,3.4445023696682466
3435,3.89,3.4445023696682466
3436,4.39,4.292386363636363
3437,7.26,6.029030837004407
3438,3.4,3.4445023696682466
3439,2.17,3.4445023696682466
3440,2.36,3.4445023696682466
3441,7.25,6.844246575342464
3442,4.82,5.027712418300652
3443,4.29,5.027712418300652
3444,4.23,5.027712418300652
3445,4.9,5.027712418300652
3446,6.24,6.029030837004407
3447,5.36,5.287083333333334
3448,6.12,5.287083333333334
3449,3.23,3.4445023696682466
3450,5.58,6.844246575342464
3451,5.75,5.679880952380953
3452,5.2,5.500707547169812
3453,4.91,5.500707547169812
3454,4.42,4.461474514563107
3455,2.19,3.0030693069306924
3456,4.29,4.461474514563107
3457,4.49,4.461474514563107
3458,4.49,3.5917004048582997
3459,2.42,3.0030693069306924
3460,4.54,3.8624812030075173
3461,4.58,4.403138401559454
3462,4.13,4.461474514563107
3463,4.75,6.029030837004407
3464,2.35,3.0030693069306924
3465,5.05,3.8624812030075173
3466,5.45,6.844246575342464
3467,4.71,5.027712418300652
3468,7.75,5.027712418300652
3469,7.71,5.027712418300652
3470,6.74,6.029030837004407
3471,4.05,4.172857142857143
3472,3.67,3.4445023696682466
3473,2.7,3.4445023696682466
3474,9.12,5.027712418300652
3475,9.0,5.027712418300652
3476,4.43,3.4445023696682466
3477,3.06,3.4445023696682466
3478,2.98,3.4445023696682466
3479,4.69,4.292386363636363
3480,6.28,6.033191489361702
3481,8.37,6.844246575342464
3482,9.34,6.844246575342464
3483,7.84,5.027712418300652
3484,8.15,5.027712418300652
3485,8.62,6.029030837004407
3486,4.69,4.62
3487,6.96,6.033191489361702
3488,7.34,6.844246575342464
3489,5.66,5.767051792828685
3490,5.9,5.027712418300652
3491,4.15,6.029030837004407
3492,5.36,6.029030837004407
3493,2.75,3.4445023696682466
3494,6.17,6.844246575342464
3495,6.34,5.027712418300652
3496,5.93,5.027712418300652
3497,5.49,5.027712418300652
3498,4.98,5.027712418300652
3499,5.69,5.287083333333334
3500,4.56,3.4445023696682466
3501,3.39,3.4445023696682466
3502,8.18,6.9609836065573765
3503,5.87,5.287083333333334
3504,5.17,3.4445023696682466
3505,4.47,3.4445023696682466
3506,4.58,3.4445023696682466
3507,3.46,3.4445023696682466
3508,7.51,6.844246575342464
3509,6.79,6.844246575342464
3510,6.04,7.7457485029940125
3511,4.5,5.767051792828685
3512,5.22,5.767051792828685
3513,8.95,6.029030837004407
3514,9.21,6.029030837004407
3515,4.91,4.62
3516,3.26,3.4445023696682466
3517,4.69,4.292386363636363
3518,7.35,6.844246575342464
3519,5.48,5.767051792828685
3520,4.36,5.027712418300652
3521,4.67,5.767051792828685
3522,6.69,6.029030837004407
3523,6.34,6.029030837004407
3524,5.75,6.029030837004407
3525,2.96,3.151645569620253
3526,4.34,3.8624812030075173
3527,4.03,5.027712418300652
3528,3.81,5.027712418300652
3529,4.26,5.767051792828685
3530,3.57,5.767051792828685
3531,4.27,5.767051792828685
3532,5.22,6.029030837004407
3533,5.88,8.103631578947367
3534,2.92,3.4445023696682466
3535,2.56,3.4445023696682466
3536,2.83,3.151645569620253
3537,3.88,3.8624812030075173
3538,4.98,4.934851851851852
3539,4.32,6.844246575342464
3540,4.45,5.027712418300652
3541,3.87,5.027712418300652
3542,3.71,5.027712418300652
3543,3.75,5.027712418300652
3544,4.61,6.029030837004407
3545,4.64,6.029030837004407
3546,4.08,4.172857142857143
3547,2.34,3.4445023696682466
3548,4.47,6.033191489361702
3549,4.96,6.844246575342464
3550,4.54,6.844246575342464
3551,4.29,5.027712418300652
3552,4.08,5.027712418300652
3553,4.46,5.027712418300652
3554,4.29,5.767051792828685
3555,4.66,6.9609836065573765
3556,2.55,3.4445023696682466
3557,4.81,6.033191489361702
3558,5.17,6.844246575342464
3559,4.97,5.287083333333334
3560,3.76,4.292386363636363
3561,5.45,6.844246575342464
3562,7.86,8.103631578947367
3563,3.67,4.292386363636363
3564,6.41,6.844246575342464
3565,7.22,8.103631578947367
3566,5.47,6.2025
3567,4.42,4.62
3568,2.39,3.8676795580110506
3569,2.37,3.4445023696682466
3570,4.83,5.027712418300652
3571,4.58,5.767051792828685
3572,8.68,6.029030837004407
3573,9.27,6.029030837004407
3574,7.43,6.029030837004407
3575,3.85,3.4445023696682466
3576,3.44,3.4445023696682466
3577,4.37,4.292386363636363
3578,8.07,6.844246575342464
3579,6.2,6.844246575342464
3580,5.79,5.027712418300652
3581,6.77,6.029030837004407
3582,5.76,5.287083333333334
3583,4.28,3.4445023696682466
3584,2.75,3.4445023696682466
3585,6.47,6.9609836065573765
3586,6.66,6.029030837004407
3587,5.22,4.62
3588,2.8,3.8676795580110506
3589,4.66,3.8676795580110506
3590,7.08,7.7457485029940125
3591,4.55,5.767051792828685
3592,4.7,5.767051792828685
3593,4.94,5.767051792828685
3594,5.28,6.9609836065573765
3595,5.82,8.103631578947367
3596,4.81,8.103631578947367
3597,5.54,5.831944444444444
3598,4.16,4.62
3599,3.14,3.4445023696682466
3600,3.68,4.292386363636363
3601,5.79,6.033191489361702
3602,6.5,6.844246575342464
3603,7.98,6.844246575342464
3604,6.92,5.027712418300652
3605,6.0,5.767051792828685
3606,8.65,8.103631578947367
3607,7.22,8.103631578947367
3608,2.91,3.4445023696682466
3609,2.98,3.4445023696682466
3610,7.68,6.844246575342464
3611,7.47,5.027712418300652
3612,5.22,5.767051792828685
3613,5.82,5.767051792828685
3614,7.95,8.103631578947367
3615,8.36,8.103631578947367
3616,7.26,6.029030837004407
3617,5.81,5.287083333333334
3618,4.07,3.4445023696682466
3619,7.15,6.033191489361702
3620,5.63,6.844246575342464
3621,9.45,8.103631578947367
3622,6.25,5.287083333333334
3623,4.9,4.62
3624,3.81,3.8676795580110506
3625,3.58,3.4445023696682466
3626,8.44,6.844246575342464
3627,5.08,5.767051792828685
3628,4.37,5.767051792828685
3629,7.12,8.103631578947367
3630,6.5,8.103631578947367
3631,4.19,4.62
3632,6.29,6.844246575342464
3633,4.53,6.844246575342464
3634,4.46,5.767051792828685
3635,4.82,8.103631578947367
3636,4.79,5.831944444444444
3637,3.64,4.62
3638,5.82,6.033191489361702
3639,6.47,6.844246575342464
3640,5.88,7.7457485029940125
3641,4.22,5.767051792828685
3642,4.09,5.767051792828685
3643,3.73,5.767051792828685
3644,3.87,5.767051792828685
3645,6.89,8.103631578947367
3646,3.12,3.4445023696682466
3647,2.79,3.8676795580110506
3648,7.32,7.7457485029940125
3649,6.53,7.7457485029940125
3650,4.89,5.767051792828685
3651,4.95,5.767051792828685
3652,7.2,8.103631578947367
3653,7.97,8.103631578947367
3654,6.17,8.103631578947367
3655,3.82,3.8676795580110506
3656,3.08,3.4445023696682466
3657,6.48,5.767051792828685
3658,6.53,5.767051792828685
3659,5.3,5.767051792828685
3660,8.08,8.103631578947367
3661,7.09,5.767051792828685
3662,5.03,4.62
3663,4.14,3.8676795580110506
3664,3.29,3.4445023696682466
3665,7.25,7.7457485029940125
3666,8.13,7.7457485029940125
3667,8.43,7.7457485029940125
3668,7.47,6.2025
3669,4.48,3.8676795580110506
3670,6.24,5.767051792828685
3671,4.04,5.767051792828685
3672,6.01,5.831944444444444
3673,2.59,3.8676795580110506
3674,2.85,3.8676795580110506
3675,2.48,3.8676795580110506
3676,6.4,7.7457485029940125
3677,4.45,5.767051792828685
3678,5.12,5.767051792828685
3679,7.36,8.103631578947367
3680,5.68,5.767051792828685
3681,5.81,5.767051792828685
3682,5.31,5.767051792828685
3683,8.49,8.103631578947367
3684,6.44,6.2025
3685,2.92,3.8676795580110506
3686,4.6,3.8676795580110506
3687,6.81,7.7457485029940125
3688,5.51,5.767051792828685
3689,4.64,5.767051792828685
3690,4.82,5.767051792828685
3691,7.59,8.103631578947367
3692,3.95,4.62
3693,2.92,3.8676795580110506
3694,2.24,3.8676795580110506
3695,2.37,3.8676795580110506
3696,6.43,7.7457485029940125
3697,4.79,5.767051792828685
3698,7.08,8.103631578947367
3699,7.2,8.103631578947367
3700,3.66,4.62
3701,3.1,3.8676795580110506
3702,2.59,3.8676795580110506
3703,4.99,5.767051792828685
3704,9.76,8.103631578947367
3705,3.28,3.8676795580110506
3706,5.06,3.8676795580110506
3707,8.28,7.7457485029940125
3708,7.14,7.7457485029940125
3709,5.71,5.767051792828685
3710,4.86,5.767051792828685
3711,4.31,5.767051792828685
3712,10.44,8.103631578947367
3713,6.81,5.831944444444444
3714,3.38,3.8676795580110506
3715,3.12,3.8676795580110506
3716,4.43,3.8676795580110506
3717,6.47,7.7457485029940125
3718,5.84,7.7457485029940125
3719,5.51,5.767051792828685
3720,4.68,5.767051792828685
